DATE,Yield_1M,Yield_3M,Yield_6M,Yield_1Y,Yield_2Y,Yield_3Y,Yield_5Y,Yield_7Y,Yield_10Y,Yield_20Y,Yield_30Y
2002-10-01,1.623393620389554,1.5837130488591102,1.534101260843953,1.5539,1.7915,2.1362,2.8517,3.477,4.2017,5.2423,5.1753
2002-10-02,1.6035543187166574,1.573791675739019,1.5142530992636307,1.51,1.7614,2.1185,2.8417,3.4646,4.1819,5.2075,5.1429
2002-10-03,1.5737916757390078,1.56386981042629,1.5043282797692208,1.5096,1.7627,2.1158,2.836,3.4604,4.1829,5.2253,5.1686
2002-10-04,1.593633929835379,1.603554318716612,1.5539474528721469,1.5384,1.7795,2.1189,2.8237,3.4422,4.1619,5.2044,5.1471
2002-10-07,1.6035543187166574,1.6233936203895232,1.563869810426299,1.5303,1.7528,2.0809,2.7765,3.3944,4.1195,5.1903,5.1531
2002-10-08,1.6134742155517534,1.603554318716612,1.563869810426299,1.57,1.7911,2.1122,2.7966,3.4083,4.1283,5.1929,5.1537
2002-10-09,1.593633929835379,1.56386981042629,1.5241774262722223,1.5039,1.7236,2.0517,2.744,3.3575,4.0787,5.1619,5.1501
2002-10-10,1.5837130488590343,1.573791675739019,1.5539474528721469,1.5414,1.7573,2.0871,2.7889,3.4117,4.1415,5.2163,5.1763
2002-10-11,1.5837130488590343,1.573791675739019,1.5737916757390362,1.6271,1.8691,2.2159,2.9359,3.5655,4.2946,5.334,5.2568
2002-10-15,1.653148883406488,1.6729832663255377,1.6828997202036722,1.8024,2.111,2.4758,3.1942,3.8108,4.5165,5.488,5.3751
2002-10-16,1.653148883406488,1.6531488834065406,1.6630663207427707,1.7434,2.0561,2.4414,3.1862,3.8131,4.5244,5.5051,5.405
2002-10-17,1.653148883406488,1.663066320742777,1.6828997202036722,1.7892,2.128,2.5251,3.2816,3.914,4.6266,5.5874,5.4632
2002-10-18,1.653148883406488,1.663066320742777,1.6729832663255315,1.7529,2.0938,2.4952,3.254,3.8864,4.6017,5.5914,5.4991
2002-10-21,1.6828997202036542,1.7027311530409568,1.7126461320975703,1.8383,2.2111,2.6205,3.3704,3.9868,4.6802,5.6364,5.5489
2002-10-22,1.70273115304094,1.6828997202036626,1.7027311530409457,1.8448,2.2176,2.6273,3.3869,4.0141,4.7181,5.6685,5.5525
2002-10-23,1.6729832663255344,1.6729832663255377,1.6828997202036722,1.7929,2.1807,2.6034,3.3677,3.9933,4.6981,5.6843,5.6148
2002-10-24,1.633312533278682,1.6432309542681327,1.6531488834065078,1.7197,2.0874,2.5039,3.2699,3.9019,4.6173,5.6284,5.5668
2002-10-25,1.623393620389554,1.6333125332786869,1.6134742155517494,1.6393,1.9909,2.4126,3.1946,3.8408,4.5714,5.5954,5.5211
2002-10-28,1.5837130488590343,1.5837130488591102,1.5440246030276015,1.5624,1.8981,2.323,3.1286,3.799,4.5569,5.6059,5.5098
2002-10-29,1.5737916757390078,1.504328279769217,1.4546967932996877,1.4999,1.7965,2.1975,2.9887,3.6609,4.4293,5.5146,5.4348
2002-10-30,1.553947452872127,1.504328279769217,1.4546967932996877,1.4284,1.7495,2.1736,2.9893,3.6731,4.4502,5.5413,5.4586
2002-10-31,1.4745508658826183,1.434840749600084,1.4249119884592014,1.3795,1.6908,2.1106,2.9252,3.6116,4.395,5.5078,5.4383
2002-11-01,1.434840749600067,1.4249119884592214,1.4149827343923884,1.415,1.7761,2.2129,3.0261,3.6992,4.4609,5.5313,5.4565
2002-11-04,1.434840749600067,1.4249119884592214,1.4249119884592014,1.4269,1.8186,2.2675,3.0867,3.7584,4.5141,5.561,5.4726
2002-11-05,1.434840749600067,1.4149827343923949,1.4050529873506417,1.4505,1.8287,2.2748,3.1009,3.7808,4.544,5.584,5.4717
2002-11-06,1.236171815016243,1.2262331860480433,1.2560475914300995,1.4333,1.8687,2.3199,3.122,3.7763,4.5156,5.5727,5.5291
2002-11-07,1.1964143355094603,1.2162940631735972,1.2659847389739507,1.3996,1.8224,2.2439,2.9908,3.605,4.3104,5.3865,5.4268
2002-11-08,1.18647373062168,1.2162940631735972,1.2560475914300995,1.4184,1.8445,2.2601,2.9903,3.587,4.268,5.2854,5.2996
2002-11-12,1.1964143355094603,1.2162940631735972,1.2560475914300995,1.3569,1.7855,2.2101,2.9585,3.5699,4.2661,5.2957,5.2969
2002-11-13,1.2162940631735288,1.206354446343805,1.2461099501272395,1.3441,1.77,2.193,2.9398,3.5508,4.2481,5.287,5.2972
2002-11-14,1.2162940631735288,1.2162940631735972,1.2659847389739507,1.4587,1.9136,2.353,3.1188,3.7381,4.4348,5.4244,5.3785
2002-11-15,1.2262331860480595,1.2162940631735972,1.275921392807808,1.4725,1.9379,2.3818,3.1507,3.769,4.4601,5.4199,5.3494
2002-11-18,1.236171815016243,1.2262331860480433,1.2659847389739507,1.4695,1.9279,2.3668,3.128,3.7405,4.4257,5.3787,5.3105
2002-11-19,1.2262331860480595,1.206354446343805,1.2659847389739507,1.4797,1.9306,2.3617,3.1097,3.7122,4.3873,5.3325,5.2726
2002-11-20,1.2162940631735288,1.2162940631735972,1.2659847389739507,1.5261,2.0136,2.4627,3.2248,3.8304,4.5016,5.4133,5.3248
2002-11-21,1.2262331860480595,1.2162940631735972,1.2659847389739507,1.5485,2.0621,2.5224,3.2927,3.9008,4.5725,5.4801,5.3885
2002-11-22,1.2262331860480595,1.2262331860480433,1.2858575529807752,1.5864,2.124,2.5852,3.348,3.9472,4.6073,5.4945,5.4008
2002-11-25,1.236171815016243,1.2361718150162169,1.295793219541822,1.5646,2.1153,2.5829,3.351,3.9525,4.6141,5.502,5.4079
2002-11-26,1.2659847389740009,1.2162940631735972,1.275921392807808,1.4724,2.0029,2.4666,3.2322,3.8343,4.5004,5.4134,5.3399
2002-11-27,1.2759213928078308,1.2262331860480433,1.295793219541822,1.6094,2.1623,2.6373,3.4287,4.0491,4.727,5.603,5.4655
2002-11-29,1.246109950127274,1.2162940631735972,1.295793219541822,1.53,2.0892,2.5797,3.3777,3.9955,4.6685,5.5467,5.4257
2002-12-02,1.2560475914300826,1.2361718150162169,1.3057283925400736,1.5217,2.0914,2.6019,3.4072,4.015,4.6703,5.5297,5.4291
2002-12-03,1.2262331860480595,1.2262331860480433,1.3057283925400736,1.5131,2.0955,2.6132,3.4214,4.0297,4.6854,5.5447,5.444
2002-12-04,1.2262331860480595,1.2162940631735972,1.2858575529807752,1.4822,2.0321,2.5404,3.3512,3.9649,4.6279,5.5041,5.4104
2002-12-05,1.2262331860480595,1.2162940631735972,1.275921392807808,1.4486,1.9819,2.4842,3.2908,3.9051,4.5718,5.4604,5.3715
2002-12-06,1.2262331860480595,1.206354446343805,1.2659847389739507,1.4137,1.9188,2.4126,3.2298,3.8596,4.5464,5.4705,5.3864
2002-12-09,1.236171815016243,1.2262331860480433,1.275921392807808,1.4197,1.899,2.3752,3.1784,3.8077,4.5004,5.4382,5.3509
2002-12-10,1.2262331860480595,1.206354446343805,1.2659847389739507,1.4307,1.909,2.3807,3.1749,3.7981,4.4837,5.4039,5.3065
2002-12-11,1.2262331860480595,1.206354446343805,1.2560475914300995,1.4102,1.8675,2.3307,3.1207,3.7431,4.4287,5.3513,5.2556
2002-12-12,1.1964143355094603,1.206354446343805,1.2659847389739507,1.4041,1.8658,2.333,3.1249,3.747,4.4319,5.3554,5.263
2002-12-13,1.1964143355094603,1.206354446343805,1.275921392807808,1.4289,1.8938,2.3638,3.1663,3.7993,4.4964,5.4296,5.3253
2002-12-16,1.1964143355094603,1.2262331860480433,1.2858575529807752,1.4622,1.9501,2.4254,3.2323,3.8699,4.5723,5.5075,5.3948
2002-12-17,1.2162940631735288,1.2162940631735972,1.2659847389739507,1.4178,1.8974,2.3784,3.1986,3.8452,4.5579,5.5181,5.4195
2002-12-18,1.1964143355094603,1.206354446343805,1.2560475914300995,1.3701,1.8148,2.2873,3.1124,3.7694,4.4958,5.4741,5.3687
2002-12-19,1.18647373062168,1.206354446343805,1.2361718150162213,1.3239,1.7237,2.1757,2.9917,3.6534,4.3923,5.403,5.3066
2002-12-20,1.1765326316310656,1.206354446343805,1.2461099501272395,1.3529,1.7541,2.2015,3.0081,3.6628,4.3941,5.3937,5.2965
2002-12-23,1.1467063695521458,1.186473730621619,1.2560475914300995,1.3571,1.7674,2.2206,3.0287,3.6812,4.4091,5.4069,5.3162
2002-12-24,1.1665910384887024,1.186473730621619,1.2560475914300995,1.3111,1.7182,2.1823,3.0031,3.6553,4.3753,5.3517,5.2595
2002-12-26,1.1367632936596004,1.176532631631122,1.2659847389739507,1.2812,1.6772,2.1438,2.9699,3.6237,4.3457,5.3409,5.2722
2002-12-27,1.0671479179038832,1.1566489511454576,1.2262331860480737,1.2288,1.5902,2.0427,2.8636,3.52,4.2491,5.2693,5.2159
2002-12-30,1.1467063695521458,1.2162940631735972,1.2361718150162213,1.2443,1.5905,2.0257,2.8325,3.4925,4.233,5.2545,5.1653
2002-12-31,1.1964143355094603,1.2162940631735972,1.2262331860480737,1.2389,1.5945,2.035,2.8458,3.5075,4.2487,5.2694,5.1789
2003-01-02,1.1765326316310656,1.2162940631735972,1.2461099501272395,1.3723,1.799,2.2713,3.1026,3.7626,4.4906,5.4728,5.3735
2003-01-03,1.1765326316310656,1.2162940631735972,1.2461099501272395,1.3577,1.7823,2.2557,3.0864,3.7432,4.467,5.4495,5.3612
2003-01-06,1.1665910384887024,1.206354446343805,1.2659847389739507,1.3861,1.8255,2.306,3.1386,3.7907,4.5054,5.4707,5.3829
2003-01-07,1.1665910384887024,1.186473730621619,1.2361718150162213,1.3312,1.7618,2.2467,3.0871,3.7451,4.4675,5.4542,5.3791
2003-01-08,1.1665910384887024,1.186473730621619,1.2262331860480737,1.3012,1.7239,2.2124,3.0568,3.7093,4.4202,5.3976,5.3447
2003-01-09,1.1765326316310656,1.1964143355095123,1.2461099501272395,1.3875,1.8848,2.4094,3.2698,3.917,4.6142,5.5626,5.508
2003-01-10,1.1665910384887024,1.1964143355095123,1.2361718150162213,1.3211,1.8116,2.3532,3.2408,3.8966,4.5929,5.5335,5.4894
2003-01-13,1.1665910384887024,1.206354446343805,1.2560475914300995,1.3374,1.8179,2.3426,3.2134,3.8709,4.5781,5.5237,5.4466
2003-01-14,1.1765326316310656,1.186473730621619,1.2361718150162213,1.3187,1.7722,2.2823,3.1491,3.8111,4.526,5.4881,5.4146
2003-01-15,1.1665910384887024,1.1964143355095123,1.2262331860480737,1.3111,1.7687,2.283,3.1476,3.8029,4.5087,5.4628,5.3993
2003-01-16,1.1665910384887024,1.176532631631122,1.2162940631735797,1.3032,1.7698,2.2884,3.1559,3.8084,4.5073,5.45,5.3924
2003-01-17,1.1665910384887024,1.176532631631122,1.2063544463437899,1.2873,1.7292,2.2399,3.0995,3.7491,4.4483,5.3982,5.3439
2003-01-21,1.1665910384887024,1.186473730621619,1.2162940631735797,1.266,1.6967,2.1936,3.0465,3.7014,4.4119,5.3829,5.3263
2003-01-22,1.1665910384887024,1.1665910384887153,1.1864737306216282,1.2535,1.6674,2.1476,2.9809,3.6326,4.3504,5.3516,5.3039
2003-01-23,1.1566489511454103,1.1665910384887153,1.1964143355094858,1.2791,1.7019,2.1815,3.0121,3.6642,4.3841,5.3834,5.3256
2003-01-24,1.1367632936596004,1.1566489511454576,1.1864737306216282,1.2704,1.6756,2.1458,2.9711,3.6181,4.3296,5.3212,5.2758
2003-01-27,1.1467063695521458,1.1665910384887153,1.1864737306216282,1.2773,1.7082,2.1907,3.0195,3.6671,4.3799,5.3645,5.3036
2003-01-28,1.18647373062168,1.176532631631122,1.1964143355094858,1.278,1.7096,2.1998,3.0383,3.6853,4.3907,5.3582,5.2998
2003-01-29,1.1765326316310656,1.176532631631122,1.1964143355094858,1.304,1.7687,2.2688,3.1093,3.7536,4.4535,5.4017,5.3307
2003-01-30,1.1665910384887024,1.176532631631122,1.1864737306216282,1.2729,1.7192,2.219,3.0636,3.7073,4.4034,5.3489,5.2885
2003-01-31,1.1665910384887024,1.176532631631122,1.1864737306216282,1.2788,1.7249,2.224,3.0605,3.6944,4.3781,5.3077,5.2523
2003-02-03,1.1566489511454103,1.176532631631122,1.2063544463437899,1.2919,1.7397,2.2448,3.0894,3.7202,4.3918,5.2952,5.2443
2003-02-04,1.1765326316310656,1.1566489511454576,1.1864737306216282,1.2626,1.691,2.1942,3.0376,3.6691,4.3449,5.2638,5.2203
2003-02-05,1.1765326316310656,1.176532631631122,1.1964143355094858,1.2871,1.7459,2.2639,3.1181,3.7506,4.4235,5.3383,5.3019
2003-02-06,1.1665910384887024,1.1665910384887153,1.1864737306216282,1.2528,1.6919,2.2049,3.0616,3.6943,4.3633,5.2724,5.2455
2003-02-07,1.1665910384887024,1.1665910384887153,1.1765326316311098,1.2166,1.6449,2.1621,3.0303,3.6684,4.3396,5.2519,5.2332
2003-02-10,1.1665910384887024,1.1665910384887153,1.1964143355094858,1.2608,1.6971,2.2113,3.0731,3.712,4.3892,5.3094,5.2781
2003-02-11,1.18647373062168,1.176532631631122,1.1864737306216282,1.244,1.675,2.1898,3.0541,3.6954,4.377,5.316,5.3003
2003-02-12,1.1765326316310656,1.176532631631122,1.1864737306216282,1.2313,1.6293,2.1241,2.9801,3.6289,4.3272,5.3046,5.2964
2003-02-13,1.1765326316310656,1.1665910384887153,1.1765326316311098,1.2135,1.5791,2.0586,2.9073,3.5614,4.272,5.2686,5.2507
2003-02-14,1.18647373062168,1.176532631631122,1.1864737306216282,1.2401,1.643,2.1264,2.9725,3.6285,4.3452,5.3518,5.3268
2003-02-18,1.18647373062168,1.186473730621619,1.1964143355094858,1.2644,1.6642,2.1412,2.9723,3.6182,4.327,5.3271,5.3024
2003-02-19,1.18647373062168,1.176532631631122,1.1864737306216282,1.2392,1.6172,2.086,2.9135,3.5572,4.2631,5.2689,5.2618
2003-02-20,1.18647373062168,1.186473730621619,1.1964143355094858,1.2337,1.5972,2.0531,2.8692,3.5139,4.2287,5.257,5.2494
2003-02-21,1.1964143355094603,1.186473730621619,1.1964143355094858,1.2672,1.637,2.0927,2.9121,3.5605,4.2781,5.3043,5.2908
2003-02-24,1.206354446343859,1.206354446343805,1.2063544463437899,1.251,1.6027,2.0511,2.8689,3.5188,4.2383,5.2705,5.2624
2003-02-25,1.246109950127274,1.1964143355095123,1.1964143355094858,1.2367,1.5714,2.0122,2.8216,3.4678,4.1865,5.2263,5.2251
2003-02-26,1.2560475914300826,1.206354446343805,1.1964143355094858,1.2305,1.5645,1.9998,2.7986,3.4371,4.1483,5.1821,5.1861
2003-02-27,1.236171815016243,1.206354446343805,1.1964143355094858,1.2332,1.5641,1.9955,2.7892,3.4243,4.1318,5.1626,5.1709
2003-02-28,1.206354446343859,1.1964143355095123,1.1864737306216282,1.2199,1.5273,1.9454,2.7337,3.3699,4.0785,5.1082,5.1151
2003-03-03,1.1964143355094603,1.1964143355095123,1.2063544463437899,1.2151,1.5127,1.9219,2.6992,3.3358,4.0542,5.1065,5.1063
2003-03-04,1.2262331860480595,1.186473730621619,1.1964143355094858,1.2012,1.4881,1.891,2.6678,3.307,4.0296,5.1042,5.1288
2003-03-05,1.206354446343859,1.176532631631122,1.1765326316311098,1.1804,1.4521,1.8529,2.6313,3.2745,4.004,5.0938,5.1199
2003-03-06,1.1964143355094603,1.176532631631122,1.1765326316311098,1.1932,1.4815,1.889,2.6711,3.315,4.0447,5.1283,5.1459
2003-03-07,1.1566489511454103,1.1168756587801487,1.10693109969495,1.1232,1.4097,1.8259,2.6194,3.2683,4.0017,5.096,5.124
2003-03-10,1.1268197234186017,1.0770944552675898,1.057200885847478,1.0701,1.354,1.7672,2.5612,3.2154,3.9592,5.0815,5.1215
2003-03-11,1.1467063695521458,1.0969860461139271,1.067147917903815,1.0906,1.3882,1.8025,2.5877,3.2333,3.9683,5.0781,5.1159
2003-03-12,1.1467063695521458,1.0969860461139271,1.0770944552675774,1.1449,1.451,1.8568,2.6216,3.2493,3.963,5.0402,5.0784
2003-03-13,1.1467063695521458,1.1168756587801487,1.1367632936595409,1.2493,1.6146,2.0384,2.8007,3.4166,4.1135,5.1561,5.1834
2003-03-14,1.1367632936596004,1.126819723418584,1.1367632936595409,1.2249,1.5814,2.0071,2.7756,3.3927,4.0883,5.1376,5.1839
2003-03-17,1.1566489511454103,1.1467063695521051,1.1467063695520914,1.2571,1.6568,2.0974,2.8698,3.4907,4.1923,5.2289,5.2376
2003-03-18,1.18647373062168,1.136763293659556,1.1864737306216282,1.3005,1.7398,2.1971,2.9734,3.5891,4.2809,5.2972,5.303
2003-03-19,1.18647373062168,1.1566489511454576,1.1765326316311098,1.2836,1.7444,2.23,3.0367,3.6591,4.3472,5.3437,5.3476
2003-03-20,1.18647373062168,1.1665910384887153,1.1864737306216282,1.2987,1.7697,2.2615,3.0722,3.6966,4.3878,5.3961,5.4093
2003-03-21,1.1765326316310656,1.176532631631122,1.1964143355094858,1.3284,1.8362,2.3483,3.1731,3.8005,4.4901,5.4812,5.4807
2003-03-24,1.1765326316310656,1.1665910384887153,1.1864737306216282,1.2694,1.7148,2.2131,3.0438,3.6758,4.368,5.3747,5.3975
2003-03-25,1.206354446343859,1.176532631631122,1.1864737306216282,1.2797,1.7191,2.2084,3.0337,3.6663,4.3614,5.3758,5.4008
2003-03-26,1.18647373062168,1.176532631631122,1.1765326316311098,1.2617,1.6846,2.1757,3.0122,3.6518,4.3523,5.3783,5.4138
2003-03-27,1.1765326316310656,1.1566489511454576,1.1665910384887341,1.232,1.646,2.1376,2.9844,3.632,4.3391,5.3767,5.4209
2003-03-28,1.1467063695521458,1.136763293659556,1.1467063695520914,1.1847,1.5878,2.0782,2.9331,3.5903,4.3087,5.3593,5.3984
2003-03-31,1.1566489511454103,1.136763293659556,1.1268197234185877,1.1654,1.5392,2.0058,2.8389,3.4929,4.2158,5.2692,5.2877
2003-04-01,1.1665910384887024,1.1168756587801487,1.0969860461139562,1.1556,1.5231,1.99,2.8343,3.4952,4.2201,5.2742,5.3044
2003-04-02,1.1665910384887024,1.126819723418584,1.1168756587801238,1.2098,1.6157,2.1029,2.9531,3.6092,4.3267,5.3586,5.3701
2003-04-03,1.1665910384887024,1.1069310996949522,1.0969860461139562,1.1724,1.581,2.0754,2.933,3.5936,4.3183,5.3797,5.4154
2003-04-04,1.1665910384887024,1.1069310996949522,1.0969860461139562,1.1659,1.5843,2.087,2.9534,3.6183,4.3459,5.4008,5.4235
2003-04-07,1.18647373062168,1.1665910384887153,1.1665910384887341,1.2379,1.6845,2.1938,3.05,3.6986,4.4049,5.4305,5.46
2003-04-08,1.18647373062168,1.1467063695521051,1.1467063695520914,1.1942,1.6065,2.105,2.963,3.6142,4.3204,5.3498,5.3935
2003-04-09,1.1665910384887024,1.126819723418584,1.1268197234185877,1.1749,1.575,2.0699,2.9259,3.5808,4.2963,5.3435,5.3831
2003-04-10,1.1765326316310656,1.136763293659556,1.156648951145483,1.2103,1.6199,2.1032,2.9413,3.5928,4.3124,5.3627,5.3823
2003-04-11,1.1765326316310656,1.1665910384887153,1.1864737306216282,1.2557,1.6782,2.1641,2.9981,3.6433,4.3538,5.3819,5.3912
2003-04-14,1.18647373062168,1.1964143355095123,1.2162940631735797,1.3022,1.7414,2.2297,3.0565,3.6917,4.3893,5.3998,5.4135
2003-04-15,1.1665910384887024,1.176532631631122,1.2063544463437899,1.2744,1.6993,2.181,3.0,3.6309,4.3264,5.3466,5.3755
2003-04-16,1.1467063695521458,1.1665910384887153,1.1964143355094858,1.2643,1.6921,2.1756,2.9907,3.6182,4.3107,5.3246,5.3479
2003-04-17,1.1367632936596004,1.176532631631122,1.1964143355094858,1.2912,1.7346,2.2204,3.0306,3.648,4.3243,5.3048,5.3224
2003-04-21,1.1367632936596004,1.176532631631122,1.2162940631735797,1.2946,1.7411,2.2363,3.0563,3.6741,4.3461,5.3184,5.3418
2003-04-22,1.1367632936596004,1.176532631631122,1.2063544463437899,1.2871,1.7245,2.2203,3.0516,3.6783,4.3573,5.332,5.3502
2003-04-23,1.1367632936596004,1.1665910384887153,1.2063544463437899,1.2807,1.7182,2.2182,3.0588,3.686,4.3574,5.3128,5.336
2003-04-24,1.1268197234186017,1.1467063695521051,1.1765326316311098,1.234,1.6327,2.1218,2.9619,3.5912,4.2643,5.2309,5.2708
2003-04-25,1.1268197234186017,1.136763293659556,1.1665910384887341,1.2046,1.5904,2.0735,2.9205,3.5626,4.2514,5.2313,5.2561
2003-04-28,1.1268197234186017,1.136763293659556,1.1765326316311098,1.2181,1.6136,2.0966,2.9357,3.572,4.2562,5.2278,5.2443
2003-04-29,1.1367632936596004,1.1467063695521051,1.1765326316311098,1.2331,1.6403,2.1313,2.9755,3.6102,4.2896,5.2522,5.271
2003-04-30,1.1268197234186017,1.126819723418584,1.1467063695520914,1.1634,1.5326,2.0186,2.8853,3.5369,4.2231,5.1851,5.2232
2003-05-01,1.0870404979879142,1.0969860461139271,1.1268197234185877,1.1594,1.512,1.9905,2.8562,3.514,4.2115,5.1961,5.2359
2003-05-02,1.0671479179038832,1.1168756587801487,1.156648951145483,1.2081,1.5849,2.0632,2.9258,3.5803,4.2686,5.2277,5.2694
2003-05-05,1.07709445526755,1.126819723418584,1.1665910384887341,1.1942,1.5559,2.0349,2.8983,3.5507,4.2369,5.1949,5.2328
2003-05-06,1.0870404979879142,1.0969860461139271,1.1168756587801238,1.1196,1.4534,1.9223,2.7865,3.4509,4.1599,5.167,5.2101
2003-05-07,1.07709445526755,1.1069310996949522,1.1367632936595409,1.1537,1.4485,1.8715,2.6775,3.3224,4.0337,5.0859,5.1423
2003-05-08,1.057200885847492,1.0870404979878379,1.1367632936595409,1.1905,1.4681,1.8636,2.6521,3.3019,4.0212,5.075,5.1342
2003-05-09,1.0671479179038832,1.1069310996949522,1.1367632936595409,1.1791,1.4587,1.8576,2.6441,3.2871,3.999,5.0576,5.1345
2003-05-12,1.0671479179038832,1.0969860461139271,1.1268197234185877,1.1687,1.4387,1.8362,2.612,3.2425,3.9451,5.019,5.1204
2003-05-13,1.017407809711397,1.0870404979878379,1.1168756587801238,1.1933,1.4626,1.8432,2.6013,3.2299,3.9342,5.0005,5.0892
2003-05-14,0.9477508694346364,1.057200885847484,1.0969860461139562,1.1382,1.3843,1.7523,2.5015,3.1277,3.8284,4.8771,4.9536
2003-05-15,0.9776068145551311,1.057200885847484,1.10693109969495,1.1752,1.4505,1.8181,2.5448,3.1503,3.8315,4.8507,4.9079
2003-05-16,0.9776068145551311,1.0472533590492585,1.057200885847478,1.1169,1.3659,1.7288,2.4653,3.0833,3.7787,4.8198,4.8833
2003-05-19,1.0074583034536078,1.0472533590492585,1.057200885847478,1.0929,1.3449,1.7058,2.4392,3.0594,3.7636,4.8316,4.9022
2003-05-20,1.017407809711397,1.0373053374600516,1.0373053374600316,1.067,1.2925,1.6442,2.3677,2.9819,3.6825,4.7471,4.806
2003-05-21,1.1367632936596004,1.057200885847484,1.0770944552675774,1.1255,1.3521,1.6962,2.4019,3.0005,3.6809,4.6966,4.7302
2003-05-22,1.1268197234186017,1.0770944552675898,1.0770944552675774,1.1113,1.3366,1.6743,2.3659,2.9564,3.6343,4.6559,4.6858
2003-05-23,1.1367632936596004,1.0770944552675898,1.0770944552675774,1.1286,1.3551,1.6899,2.3744,2.9604,3.6331,4.6246,4.6176
2003-05-27,1.1467063695521458,1.0870404979878379,1.087040497987854,1.1151,1.3394,1.6832,2.3992,3.0167,3.7255,4.7679,4.7602
2003-05-28,1.206354446343859,1.1168756587801487,1.10693109969495,1.1384,1.3418,1.6723,2.3883,3.0182,3.7441,4.8107,4.8087
2003-05-29,1.1765326316310656,1.0969860461139271,1.0770944552675774,1.0962,1.28,1.5994,2.3027,2.9252,3.647,4.7427,4.7904
2003-05-30,1.1566489511454103,1.1069310996949522,1.087040497987854,1.1338,1.3252,1.6363,2.3267,2.9469,3.6702,4.7575,4.7898
2003-06-02,1.1665910384887024,1.136763293659556,1.1168756587801238,1.1346,1.3394,1.6688,2.3844,3.0138,3.7374,4.8222,4.8734
2003-06-03,1.1665910384887024,1.0770944552675898,1.0472533590492763,1.0458,1.2209,1.544,2.2674,2.9076,3.6434,4.7552,4.8279
2003-06-04,1.1467063695521458,1.0472533590492585,1.0273568210304753,1.036,1.195,1.5053,2.2178,2.8574,3.5966,4.7266,4.8269
2003-06-05,1.1168756587801134,1.0373053374600516,1.0273568210304753,1.058,1.2476,1.5712,2.283,2.9136,3.6467,4.7848,4.8754
2003-06-06,1.1367632936596004,1.0472533590492585,1.0273568210304753,1.062,1.2681,1.5995,2.3214,2.9535,3.6738,4.773,4.9016
2003-06-09,1.1367632936596004,1.0273568210304558,0.9975083022077879,1.005,1.1866,1.51,2.2307,2.8659,3.5924,4.7141,4.8546
2003-06-10,1.0969860461140002,0.9676553280498656,0.9477508694346939,0.9596,1.1228,1.4316,2.1379,2.7698,3.4969,4.6244,4.7772
2003-06-11,1.0671479179038832,0.9377978972262976,0.9477508694346939,0.9735,1.159,1.4718,2.1695,2.7916,3.5105,4.6234,4.7509
2003-06-12,1.017407809711397,0.9178904667614513,0.8979810545703937,0.9356,1.112,1.4215,2.1225,2.7503,3.4729,4.5799,4.7154
2003-06-13,0.9178904667613955,0.8581562834312303,0.8581562834312391,0.9083,1.0912,1.3948,2.0788,2.6955,3.4111,4.524,4.6758
2003-06-16,0.9278444296850531,0.8681132196840318,0.8780696602585698,0.9516,1.1718,1.4859,2.1633,2.7686,3.4751,4.5763,4.6972
2003-06-17,0.9278444296850531,0.8979810545704044,0.907936008406385,0.9894,1.2381,1.5801,2.2772,2.8751,3.5649,4.6538,4.77
